Hours Studied,Sleep Hours,Sample Question Papers Practiced,extra_yn,study_efficiency,practice_ratio,conditioned_study,focus_index,learning_engagement,balance_score,Performance Index
4,7,2,1,21.25,0.5,11.266065387038703,2.0,5.5,2.8,69.0
8,7,3,0,12.125,0.375,15.380572041353537,8.0,11.0,0.7777777777777778,93.0
4,6,9,0,20.75,2.25,9.656627474604601,4.0,13.0,1.2,66.0
6,5,7,1,11.333333333333334,1.1666666666666667,9.729550745276565,3.0,12.5,1.4285714285714286,58.0
4,7,6,1,10.75,1.5,11.266065387038703,2.0,9.5,2.8,26.0
2,6,4,0,45.5,2.0,6.591673732008658,2.0,6.0,2.0,66.0
2,7,9,0,42.0,4.5,7.690286020676768,2.0,11.0,2.3333333333333335,63.0
7,4,7,0,10.0,1.0,8.317766166719343,7.0,14.0,0.5,62.0
6,9,4,0,12.5,0.6666666666666666,17.51319134149782,6.0,10.0,1.2857142857142858,67.0
2,9,7,1,48.5,3.5,9.887510598012987,1.0,8.5,6.0,78.0
9,6,3,0,6.222222222222222,0.3333333333333333,13.815510557964275,9.0,12.0,0.6,53.0
1,8,4,1,58.0,4.0,5.545177444479562,0.5,4.5,8.0,35.0
2,4,3,1,41.5,1.5,4.394449154672439,1.0,4.5,2.6666666666666665,57.0
6,8,1,1,7.5,0.16666666666666666,15.567281192442506,3.0,6.5,2.2857142857142856,32.0
3,7,0,1,28.0,0.0,9.704060527839234,1.5,2.5,3.5,65.0
1,9,5,0,96.0,5.0,6.238324625039508,1.0,6.0,4.5,69.0
6,5,2,1,11.0,0.3333333333333333,9.729550745276565,3.0,7.5,1.4285714285714286,55.0
2,6,6,0,42.5,3.0,6.591673732008658,2.0,8.0,2.0,62.0
7,9,7,0,5.857142857142857,1.0,18.71497387511852,7.0,14.0,1.125,37.0
1,4,0,0,80.0,0.0,2.772588722239781,1.0,1.0,2.0,54.0
9,8,4,1,8.555555555555555,0.4444444444444444,18.420680743952367,4.5,12.5,1.6,77.0
9,5,6,0,8.0,0.6666666666666666,11.51292546497023,9.0,15.0,0.5,71.0
7,4,3,0,8.857142857142858,0.42857142857142855,8.317766166719343,7.0,10.0,0.5,48.0
8,5,3,1,11.25,0.375,10.986122886681098,4.0,10.5,1.1111111111111112,81.0
4,4,7,1,23.5,1.75,6.437751649736401,2.0,10.5,1.6,76.0
2,6,6,1,49.5,3.0,6.591673732008658,1.0,7.5,4.0,79.0
3,9,3,0,17.666666666666668,1.0,12.476649250079015,3.0,6.0,2.25,34.0
9,6,1,1,9.666666666666666,0.1111111111111111,13.815510557964275,4.5,9.5,1.2,85.0
6,4,0,1,8.166666666666666,0.0,7.783640596221253,3.0,5.5,1.1428571428571428,38.0
7,8,8,1,12.428571428571429,1.1428571428571428,16.635532333438686,3.5,14.5,2.0,81.0
1,9,5,1,75.0,5.0,6.238324625039508,0.5,5.5,9.0,50.0
3,8,3,0,22.0,1.0,11.090354888959125,3.0,6.0,2.0,46.0
1,7,2,1,49.0,2.0,4.852030263919617,0.5,2.5,7.0,25.0
6,7,0,0,14.333333333333334,0.0,13.621371043387192,6.0,6.0,1.0,76.0
9,5,9,0,10.0,1.0,11.51292546497023,9.0,18.0,0.5,87.0
4,4,8,1,24.0,2.0,6.437751649736401,2.0,11.5,1.6,77.0
7,7,1,0,11.0,0.14285714285714285,14.55609079175885,7.0,8.0,0.875,68.0
5,4,6,0,17.8,1.2,7.16703787691222,5.0,11.0,0.6666666666666666,69.0
6,7,0,0,13.833333333333334,0.0,13.621371043387192,6.0,6.0,1.0,68.0
8,9,6,0,5.75,0.75,19.775021196025975,8.0,14.0,1.0,44.0
2,4,0,1,32.5,0.0,4.394449154672439,1.0,1.5,2.6666666666666665,44.0
4,9,2,1,21.75,0.5,14.484941211906902,2.0,5.5,3.6,72.0
6,5,5,1,11.833333333333334,0.8333333333333334,9.729550745276565,3.0,10.5,1.4285714285714286,60.0
4,7,3,0,21.75,0.75,11.266065387038703,4.0,7.0,1.4,70.0
9,9,5,0,7.333333333333333,0.5555555555555556,20.723265836946414,9.0,14.0,0.9,65.0
2,6,5,0,30.0,2.5,6.591673732008658,2.0,7.0,2.0,36.0
3,8,0,0,29.0,0.0,11.090354888959125,3.0,3.0,2.0,65.0
6,6,0,0,11.666666666666666,0.0,11.675460894331879,6.0,6.0,0.8571428571428571,60.0
4,4,2,0,10.75,0.5,6.437751649736401,4.0,6.0,0.8,22.0
7,9,1,1,12.428571428571429,0.14285714285714285,18.71497387511852,3.5,7.5,2.25,82.0
4,6,9,0,13.25,2.25,9.656627474604601,4.0,13.0,1.2,34.0
6,6,5,1,13.0,0.8333333333333334,11.675460894331879,3.0,10.5,1.7142857142857142,65.0
8,6,4,1,9.875,0.5,13.183347464017316,4.0,11.5,1.3333333333333333,71.0
7,9,6,0,10.0,0.8571428571428571,18.71497387511852,7.0,13.0,1.125,64.0
7,7,7,1,8.285714285714286,1.0,14.55609079175885,3.5,13.5,1.75,53.0
6,5,4,1,14.5,0.6666666666666666,9.729550745276565,3.0,9.5,1.4285714285714286,77.0
2,6,0,0,28.0,0.0,6.591673732008658,2.0,2.0,2.0,33.0
5,6,3,1,10.6,0.6,10.75055681536833,2.5,7.5,2.0,37.0
2,9,1,1,21.0,0.5,9.887510598012987,1.0,2.5,6.0,20.0
1,5,0,1,99.0,0.0,3.4657359027997265,0.5,0.5,5.0,71.0
2,6,1,0,32.5,0.5,6.591673732008658,2.0,3.0,2.0,43.0
5,7,7,1,13.8,1.4,12.542316284596385,2.5,11.5,2.3333333333333335,56.0
2,9,3,0,38.5,1.5,9.887510598012987,2.0,5.0,3.0,58.0
4,5,3,1,15.25,0.75,8.047189562170502,2.0,6.5,2.0,42.0
5,4,8,0,17.0,1.6,7.16703787691222,5.0,13.0,0.6666666666666666,70.0
1,8,9,0,51.0,9.0,5.545177444479562,1.0,10.0,4.0,22.0
1,8,5,0,45.0,5.0,5.545177444479562,1.0,6.0,4.0,21.0
2,8,7,1,24.5,3.5,8.788898309344878,1.0,8.5,5.333333333333333,28.0
8,7,7,1,5.125,0.875,15.380572041353537,4.0,14.5,1.5555555555555556,37.0
2,7,0,1,28.5,0.0,7.690286020676768,1.0,1.5,4.666666666666667,34.0
5,5,8,1,15.8,1.6,8.958797346140274,2.5,12.5,1.6666666666666667,65.0
8,9,5,0,8.875,0.625,19.775021196025975,8.0,13.0,1.0,69.0
9,7,6,1,9.0,0.6666666666666666,16.11809565095832,4.5,14.5,1.4,78.0
8,7,8,0,7.0,1.0,15.380572041353537,8.0,16.0,0.7777777777777778,49.0
8,9,0,0,5.875,0.0,19.775021196025975,8.0,8.0,1.0,40.0
5,4,0,0,13.6,0.0,7.16703787691222,5.0,5.0,0.6666666666666666,55.0
3,7,7,0,26.666666666666668,2.3333333333333335,9.704060527839234,3.0,10.0,1.75,60.0
6,5,3,1,15.166666666666666,0.5,9.729550745276565,3.0,8.5,1.4285714285714286,78.0
2,7,4,1,34.0,2.0,7.690286020676768,1.0,5.5,4.666666666666667,46.0
2,4,4,0,26.0,2.0,4.394449154672439,2.0,6.0,1.3333333333333333,28.0
6,5,4,0,11.5,0.6666666666666666,9.729550745276565,6.0,10.0,0.7142857142857143,60.0
5,7,1,0,11.2,0.2,12.542316284596385,5.0,6.0,1.1666666666666667,42.0
8,6,9,1,5.875,1.125,13.183347464017316,4.0,16.5,1.3333333333333333,45.0
9,6,2,0,8.777777777777779,0.2222222222222222,13.815510557964275,9.0,11.0,0.6,78.0
8,4,5,0,6.5,0.625,8.788898309344878,8.0,13.0,0.4444444444444444,45.0
7,9,9,1,8.142857142857142,1.2857142857142858,18.71497387511852,3.5,15.5,2.25,48.0
6,8,8,0,14.166666666666666,1.3333333333333333,15.567281192442506,6.0,14.0,1.1428571428571428,78.0
4,8,1,1,16.0,0.25,12.875503299472802,2.0,4.5,3.2,47.0
1,7,7,0,51.0,7.0,4.852030263919617,1.0,8.0,3.5,26.0
8,9,6,0,12.25,0.75,19.775021196025975,8.0,14.0,1.0,96.0
7,8,9,0,13.571428571428571,1.2857142857142858,16.635532333438686,7.0,16.0,1.0,94.0
1,8,8,0,57.0,8.0,5.545177444479562,1.0,9.0,4.0,32.0
9,7,2,0,8.0,0.2222222222222222,16.11809565095832,9.0,11.0,0.7,67.0
7,4,9,0,10.428571428571429,1.2857142857142858,8.317766166719343,7.0,16.0,0.5,62.0
6,5,2,1,13.5,0.3333333333333333,9.729550745276565,3.0,7.5,1.4285714285714286,67.0
3,8,3,0,27.333333333333332,1.0,11.090354888959125,3.0,6.0,2.0,64.0
6,5,3,0,10.833333333333334,0.5,9.729550745276565,6.0,9.0,0.7142857142857143,53.0
4,8,4,1,21.25,1.0,12.875503299472802,2.0,7.5,3.2,69.0
7,5,8,1,10.285714285714286,1.1428571428571428,10.39720770839918,3.5,14.5,1.25,63.0
2,6,0,0,28.5,0.0,6.591673732008658,2.0,2.0,2.0,30.0
1,8,3,0,93.0,3.0,5.545177444479562,1.0,4.0,4.0,67.0
2,6,6,1,30.5,3.0,6.591673732008658,1.0,7.5,4.0,37.0
9,4,8,0,6.777777777777778,0.8888888888888888,9.210340371976184,9.0,17.0,0.4,59.0
5,4,5,0,18.2,1.0,7.16703787691222,5.0,10.0,0.6666666666666666,75.0
9,6,5,1,5.888888888888889,0.5555555555555556,13.815510557964275,4.5,13.5,1.2,50.0
3,8,2,1,22.333333333333332,0.6666666666666666,11.090354888959125,1.5,4.5,4.0,49.0
9,5,6,0,7.333333333333333,0.6666666666666666,11.51292546497023,9.0,15.0,0.5,62.0
1,8,0,0,53.0,0.0,5.545177444479562,1.0,1.0,4.0,24.0
2,9,4,1,30.0,2.0,9.887510598012987,1.0,5.5,6.0,39.0
5,7,3,0,10.2,0.6,12.542316284596385,5.0,8.0,1.1666666666666667,37.0
9,7,2,0,8.444444444444445,0.2222222222222222,16.11809565095832,9.0,11.0,0.7,71.0
4,7,7,0,11.25,1.75,11.266065387038703,4.0,11.0,1.4,28.0
3,8,9,1,22.666666666666668,3.0,11.090354888959125,1.5,11.5,4.0,49.0
6,9,9,0,8.833333333333334,1.5,17.51319134149782,6.0,15.0,1.2857142857142858,46.0
9,5,1,0,10.666666666666666,0.1111111111111111,11.51292546497023,9.0,10.0,0.5,94.0
3,8,7,1,24.333333333333332,2.3333333333333335,11.090354888959125,1.5,9.5,4.0,59.0
9,6,0,0,7.333333333333333,0.0,13.815510557964275,9.0,9.0,0.6,60.0
5,6,6,1,12.2,1.2,10.75055681536833,2.5,10.5,2.0,47.0
4,9,2,1,24.0,0.5,14.484941211906902,2.0,5.5,3.6,81.0
8,8,9,0,7.625,1.125,17.577796618689757,8.0,17.0,0.8888888888888888,56.0
2,7,3,0,41.5,1.5,7.690286020676768,2.0,5.0,2.3333333333333335,58.0
7,6,2,0,5.714285714285714,0.2857142857142857,12.476649250079014,7.0,9.0,0.75,33.0
4,6,7,1,15.25,1.75,9.656627474604601,2.0,10.5,2.4,46.0
2,5,9,1,48.5,4.5,5.493061443340549,1.0,10.5,3.3333333333333335,76.0
8,6,7,0,7.0,0.875,13.183347464017316,8.0,15.0,0.6666666666666666,49.0
2,6,1,1,38.0,0.5,6.591673732008658,1.0,2.5,4.0,54.0
1,8,0,1,66.0,0.0,5.545177444479562,0.5,0.5,8.0,43.0
5,9,9,1,16.0,1.8,16.125835223052494,2.5,13.5,3.0,66.0
4,5,9,0,18.75,2.25,8.047189562170502,4.0,13.0,1.0,58.0
2,5,7,1,24.5,3.5,5.493061443340549,1.0,8.5,3.3333333333333335,25.0
1,8,9,1,47.0,9.0,5.545177444479562,0.5,9.5,8.0,25.0
1,9,3,0,87.0,3.0,6.238324625039508,1.0,4.0,4.5,65.0
4,4,0,1,12.75,0.0,6.437751649736401,2.0,3.5,1.6,30.0
8,7,6,1,7.125,0.75,15.380572041353537,4.0,13.5,1.5555555555555556,52.0
1,9,4,0,94.0,4.0,6.238324625039508,1.0,5.0,4.5,73.0
9,9,5,1,4.444444444444445,0.5555555555555556,20.723265836946414,4.5,13.5,1.8,40.0
4,5,4,1,11.5,1.0,8.047189562170502,2.0,7.5,2.0,27.0
4,6,5,1,19.25,1.25,9.656627474604601,2.0,8.5,2.4,58.0
8,5,1,0,6.625,0.125,10.986122886681098,8.0,9.0,0.5555555555555556,49.0
7,5,7,0,9.285714285714286,1.0,10.39720770839918,7.0,14.0,0.625,55.0
1,7,3,1,99.0,3.0,4.852030263919617,0.5,3.5,7.0,77.0
2,7,3,0,48.0,1.5,7.690286020676768,2.0,5.0,2.3333333333333335,72.0
9,7,4,0,8.777777777777779,0.4444444444444444,16.11809565095832,9.0,13.0,0.7,81.0
6,6,1,0,12.833333333333334,0.16666666666666666,11.675460894331879,6.0,7.0,0.8571428571428571,60.0
8,9,8,1,6.125,1.0,19.775021196025975,4.0,15.5,2.0,44.0
6,5,2,0,14.5,0.3333333333333333,9.729550745276565,6.0,8.0,0.7142857142857143,72.0
2,4,8,1,41.0,4.0,4.394449154672439,1.0,9.5,2.6666666666666665,57.0
4,8,1,0,15.0,0.25,12.875503299472802,4.0,5.0,1.6,40.0
5,7,9,1,14.8,1.8,12.542316284596385,2.5,13.5,2.3333333333333335,58.0
1,8,7,1,67.0,7.0,5.545177444479562,0.5,7.5,8.0,45.0
8,5,9,0,11.75,1.125,10.986122886681098,8.0,17.0,0.5555555555555556,88.0
3,8,7,0,16.333333333333332,2.3333333333333335,11.090354888959125,3.0,10.0,2.0,29.0
9,7,1,0,8.555555555555555,0.1111111111111111,16.11809565095832,9.0,10.0,0.7,74.0
9,8,8,1,9.0,0.8888888888888888,18.420680743952367,4.5,16.5,1.6,80.0
4,6,4,0,24.75,1.0,9.656627474604601,4.0,8.0,1.2,80.0
4,9,2,1,13.0,0.5,14.484941211906902,2.0,5.5,3.6,36.0
7,8,5,0,11.142857142857142,0.7142857142857143,16.635532333438686,7.0,12.0,1.0,67.0
3,9,0,0,31.666666666666668,0.0,12.476649250079015,3.0,3.0,2.25,76.0
5,5,8,1,11.2,1.6,8.958797346140274,2.5,12.5,1.6666666666666667,42.0
8,4,8,1,6.125,1.0,8.788898309344878,4.0,15.5,0.8888888888888888,46.0
6,8,1,1,12.666666666666666,0.16666666666666666,15.567281192442506,3.0,6.5,2.2857142857142856,67.0
4,8,8,1,11.75,2.0,12.875503299472802,2.0,11.5,3.2,32.0
8,8,2,0,6.75,0.25,17.577796618689757,8.0,10.0,0.8888888888888888,49.0
5,4,4,1,15.8,0.8,7.16703787691222,2.5,8.5,1.3333333333333333,64.0
3,6,7,1,24.0,2.3333333333333335,8.317766166719343,1.5,9.5,3.0,53.0
2,7,6,1,43.5,3.0,7.690286020676768,1.0,7.5,4.666666666666667,64.0
9,6,8,0,5.666666666666667,0.8888888888888888,13.815510557964275,9.0,17.0,0.6,50.0
6,7,0,1,8.5,0.0,13.621371043387192,3.0,5.5,2.0,37.0
3,9,2,1,26.333333333333332,0.6666666666666666,12.476649250079015,1.5,4.5,4.5,60.0
6,7,2,0,13.5,0.3333333333333333,13.621371043387192,6.0,8.0,1.0,68.0
2,8,1,0,48.5,0.5,8.788898309344878,2.0,3.0,2.6666666666666665,74.0
8,6,0,1,7.625,0.0,13.183347464017316,4.0,7.5,1.3333333333333333,54.0
4,8,2,0,20.5,0.5,12.875503299472802,4.0,6.0,1.6,67.0
4,8,6,1,24.5,1.5,12.875503299472802,2.0,9.5,3.2,86.0
9,5,8,0,6.888888888888889,0.8888888888888888,11.51292546497023,9.0,17.0,0.5,59.0
3,7,2,1,14.333333333333334,0.6666666666666666,9.704060527839234,1.5,4.5,3.5,21.0
3,6,9,1,17.333333333333332,3.0,8.317766166719343,1.5,11.5,3.0,31.0
4,7,9,1,10.0,2.25,11.266065387038703,2.0,12.5,2.8,24.0
2,4,7,1,43.0,3.5,4.394449154672439,1.0,8.5,2.6666666666666665,62.0
4,9,6,0,24.0,1.5,14.484941211906902,4.0,10.0,1.8,78.0
3,9,0,1,28.666666666666668,0.0,12.476649250079015,1.5,2.5,4.5,66.0
5,8,8,0,18.8,1.6,14.33407575382444,5.0,13.0,1.3333333333333333,81.0
4,6,8,1,17.5,2.0,9.656627474604601,2.0,11.5,2.4,53.0
7,6,1,0,9.0,0.14285714285714285,12.476649250079014,7.0,8.0,0.75,50.0
6,7,6,0,9.5,1.0,13.621371043387192,6.0,12.0,1.0,48.0
5,8,5,1,12.0,1.0,14.33407575382444,2.5,9.5,2.6666666666666665,47.0
8,6,1,0,7.625,0.125,13.183347464017316,8.0,9.0,0.6666666666666666,51.0
7,7,4,1,10.571428571428571,0.5714285714285714,14.55609079175885,3.5,10.5,1.75,66.0
8,6,3,1,5.75,0.375,13.183347464017316,4.0,10.5,1.3333333333333333,41.0
1,7,9,0,96.0,9.0,4.852030263919617,1.0,10.0,3.5,72.0
5,7,7,0,10.2,1.4,12.542316284596385,5.0,12.0,1.1666666666666667,39.0
5,8,3,1,14.2,0.6,14.33407575382444,2.5,7.5,2.6666666666666665,55.0
5,4,2,1,17.8,0.4,7.16703787691222,2.5,6.5,1.3333333333333333,75.0
6,9,8,1,15.166666666666666,1.3333333333333333,17.51319134149782,3.0,13.5,2.5714285714285716,84.0
6,8,0,0,10.5,0.0,15.567281192442506,6.0,6.0,1.1428571428571428,52.0
5,7,7,0,10.8,1.4,12.542316284596385,5.0,12.0,1.1666666666666667,38.0
3,5,7,0,25.333333333333332,2.3333333333333335,6.931471805599453,3.0,10.0,1.25,55.0
8,6,1,1,9.75,0.125,13.183347464017316,4.0,8.5,1.3333333333333333,74.0
7,4,9,0,11.142857142857142,1.2857142857142858,8.317766166719343,7.0,16.0,0.5,74.0
8,4,0,1,7.5,0.0,8.788898309344878,4.0,7.5,0.8888888888888888,48.0
9,6,8,1,8.0,0.8888888888888888,13.815510557964275,4.5,16.5,1.2,73.0
4,6,2,1,16.75,0.5,9.656627474604601,2.0,5.5,2.4,51.0
7,9,0,1,6.571428571428571,0.0,18.71497387511852,3.5,6.5,2.25,39.0
5,6,9,1,15.4,1.8,10.75055681536833,2.5,13.5,2.0,64.0
6,4,9,1,9.166666666666666,1.5,7.783640596221253,3.0,14.5,1.1428571428571428,40.0
8,5,9,0,8.5,1.125,10.986122886681098,8.0,17.0,0.5555555555555556,64.0
9,6,4,0,5.444444444444445,0.4444444444444444,13.815510557964275,9.0,13.0,0.6,45.0
3,8,0,1,27.333333333333332,0.0,11.090354888959125,1.5,2.5,4.0,60.0
1,5,0,0,41.0,0.0,3.4657359027997265,1.0,1.0,2.5,14.0
5,7,3,1,15.8,0.6,12.542316284596385,2.5,7.5,2.3333333333333335,68.0
9,9,3,1,9.666666666666666,0.3333333333333333,20.723265836946414,4.5,11.5,1.8,84.0
3,4,2,1,27.666666666666668,0.6666666666666666,5.545177444479562,1.5,4.5,2.0,63.0
9,5,7,0,7.666666666666667,0.7777777777777778,11.51292546497023,9.0,16.0,0.5,66.0
3,6,1,0,26.333333333333332,0.3333333333333333,8.317766166719343,3.0,4.0,1.5,56.0
3,9,6,0,26.0,2.0,12.476649250079015,3.0,9.0,2.25,61.0
4,6,5,1,22.5,1.25,9.656627474604601,2.0,8.5,2.4,74.0
8,8,5,0,7.125,0.625,17.577796618689757,8.0,13.0,0.8888888888888888,52.0
9,9,0,1,6.444444444444445,0.0,20.723265836946414,4.5,8.5,1.8,55.0
9,7,2,1,6.888888888888889,0.2222222222222222,16.11809565095832,4.5,10.5,1.4,63.0
5,8,2,1,17.2,0.4,14.33407575382444,2.5,6.5,2.6666666666666665,71.0
5,6,2,0,9.2,0.4,10.75055681536833,5.0,7.0,1.0,32.0
3,8,2,1,26.0,0.6666666666666666,11.090354888959125,1.5,4.5,4.0,63.0
3,9,7,1,16.0,2.3333333333333335,12.476649250079015,1.5,9.5,4.5,25.0
8,5,8,1,8.875,1.0,10.986122886681098,4.0,15.5,1.1111111111111112,67.0
5,4,9,0,19.2,1.8,7.16703787691222,5.0,14.0,0.6666666666666666,80.0
2,5,5,1,24.0,2.5,5.493061443340549,1.0,6.5,3.3333333333333335,26.0
7,8,9,1,12.857142857142858,1.2857142857142858,16.635532333438686,3.5,15.5,2.0,82.0
3,4,1,0,27.333333333333332,0.3333333333333333,5.545177444479562,3.0,4.0,1.0,64.0
2,8,3,1,34.0,1.5,8.788898309344878,1.0,4.5,5.333333333333333,45.0
3,7,7,0,13.333333333333334,2.3333333333333335,9.704060527839234,3.0,10.0,1.75,21.0
4,4,3,0,23.75,0.75,6.437751649736401,4.0,7.0,0.8,77.0
6,6,1,1,10.166666666666666,0.16666666666666666,11.675460894331879,3.0,6.5,1.7142857142857142,49.0
1,4,1,0,56.0,1.0,2.772588722239781,1.0,2.0,2.0,29.0
9,6,0,1,9.333333333333334,0.0,13.815510557964275,4.5,8.5,1.2,80.0
7,6,8,0,6.714285714285714,1.1428571428571428,12.476649250079014,7.0,15.0,0.75,38.0
5,5,1,1,19.0,0.2,8.958797346140274,2.5,5.5,1.6666666666666667,80.0
3,4,1,0,15.333333333333334,0.3333333333333333,5.545177444479562,3.0,4.0,1.0,26.0
5,9,4,0,10.2,0.8,16.125835223052494,5.0,9.0,1.5,34.0
4,9,9,0,15.5,2.25,14.484941211906902,4.0,13.0,1.8,53.0
3,8,1,0,19.0,0.3333333333333333,11.090354888959125,3.0,4.0,2.0,38.0
5,7,0,1,9.8,0.0,12.542316284596385,2.5,4.5,2.3333333333333335,31.0
4,6,9,0,16.5,2.25,9.656627474604601,4.0,13.0,1.2,49.0
2,4,4,1,34.0,2.0,4.394449154672439,1.0,5.5,2.6666666666666665,46.0
1,7,4,1,69.0,4.0,4.852030263919617,0.5,4.5,7.0,48.0
4,9,2,1,16.25,0.5,14.484941211906902,2.0,5.5,3.6,48.0
4,9,8,0,13.25,2.0,14.484941211906902,4.0,12.0,1.8,40.0
1,9,8,0,86.0,8.0,6.238324625039508,1.0,9.0,4.5,60.0
9,6,2,0,5.444444444444445,0.2222222222222222,13.815510557964275,9.0,11.0,0.6,47.0
1,8,9,1,62.0,9.0,5.545177444479562,0.5,9.5,8.0,37.0
1,7,7,0,84.0,7.0,4.852030263919617,1.0,8.0,3.5,58.0
8,6,6,0,10.625,0.75,13.183347464017316,8.0,14.0,0.6666666666666666,79.0
5,4,5,1,15.2,1.0,7.16703787691222,2.5,9.5,1.3333333333333333,62.0
7,8,0,0,6.714285714285714,0.0,16.635532333438686,7.0,7.0,1.0,38.0
5,6,1,1,13.2,0.2,10.75055681536833,2.5,5.5,2.0,53.0
7,4,1,0,11.142857142857142,0.14285714285714285,8.317766166719343,7.0,8.0,0.5,64.0
8,4,7,0,7.5,0.875,8.788898309344878,8.0,15.0,0.4444444444444444,54.0
5,9,9,0,14.4,1.8,16.125835223052494,5.0,14.0,1.5,60.0
6,6,0,0,8.166666666666666,0.0,11.675460894331879,6.0,6.0,0.8571428571428571,39.0
7,5,6,1,5.857142857142857,0.8571428571428571,10.39720770839918,3.5,12.5,1.25,32.0
9,7,3,0,6.111111111111111,0.3333333333333333,16.11809565095832,9.0,12.0,0.7,50.0
4,5,7,0,12.5,1.75,8.047189562170502,4.0,11.0,1.0,37.0
3,8,9,1,13.666666666666666,3.0,11.090354888959125,1.5,11.5,4.0,24.0
7,6,7,0,9.285714285714286,1.0,12.476649250079014,7.0,14.0,0.75,53.0
6,8,0,0,11.5,0.0,15.567281192442506,6.0,6.0,1.1428571428571428,60.0
1,9,6,0,96.0,6.0,6.238324625039508,1.0,7.0,4.5,75.0
7,8,3,0,7.714285714285714,0.42857142857142855,16.635532333438686,7.0,10.0,1.0,41.0
9,8,7,0,8.11111111111111,0.7777777777777778,18.420680743952367,9.0,16.0,0.8,68.0
7,7,2,1,13.857142857142858,0.2857142857142857,14.55609079175885,3.5,8.5,1.75,88.0
4,8,2,0,24.0,0.5,12.875503299472802,4.0,6.0,1.6,82.0
9,4,3,0,8.666666666666666,0.3333333333333333,9.210340371976184,9.0,12.0,0.4,76.0
5,9,0,0,17.6,0.0,16.125835223052494,5.0,5.0,1.5,72.0
9,9,5,0,8.0,0.5555555555555556,20.723265836946414,9.0,14.0,0.9,68.0
8,7,3,1,11.0,0.375,15.380572041353537,4.0,10.5,1.5555555555555556,85.0
9,8,7,0,9.666666666666666,0.7777777777777778,18.420680743952367,9.0,16.0,0.8,82.0
3,5,9,1,16.0,3.0,6.931471805599453,1.5,11.5,2.5,28.0
7,8,3,0,8.714285714285714,0.42857142857142855,16.635532333438686,7.0,10.0,1.0,52.0
2,9,6,0,38.0,3.0,9.887510598012987,2.0,8.0,3.0,56.0
5,5,5,0,8.8,1.0,8.958797346140274,5.0,10.0,0.8333333333333334,29.0
1,9,1,0,42.0,1.0,6.238324625039508,1.0,2.0,4.5,15.0
8,9,7,0,8.75,0.875,19.775021196025975,8.0,15.0,1.0,65.0
1,8,8,1,54.0,8.0,5.545177444479562,0.5,8.5,8.0,31.0
3,5,0,1,15.333333333333334,0.0,6.931471805599453,1.5,2.5,2.5,23.0
4,8,5,0,15.5,1.25,12.875503299472802,4.0,9.0,1.6,46.0
2,4,7,0,45.5,3.5,4.394449154672439,2.0,9.0,1.3333333333333333,64.0
9,9,4,0,11.0,0.4444444444444444,20.723265836946414,9.0,13.0,0.9,99.0
3,6,8,1,17.666666666666668,2.6666666666666665,8.317766166719343,1.5,10.5,3.0,33.0
1,5,2,0,80.0,2.0,3.4657359027997265,1.0,3.0,2.5,53.0
4,8,7,1,24.25,1.75,12.875503299472802,2.0,10.5,3.2,81.0
5,5,9,0,8.0,1.8,8.958797346140274,5.0,14.0,0.8333333333333334,28.0
9,5,7,1,9.222222222222221,0.7777777777777778,11.51292546497023,4.5,15.5,1.0,80.0
1,9,2,1,93.0,2.0,6.238324625039508,0.5,2.5,9.0,66.0
6,6,7,1,13.833333333333334,1.1666666666666667,11.675460894331879,3.0,12.5,1.7142857142857142,73.0
6,6,9,1,12.666666666666666,1.5,11.675460894331879,3.0,14.5,1.7142857142857142,65.0
8,8,4,0,6.625,0.5,17.577796618689757,8.0,12.0,0.8888888888888888,49.0
4,8,5,0,23.25,1.25,12.875503299472802,4.0,9.0,1.6,74.0
3,6,9,0,26.666666666666668,3.0,8.317766166719343,3.0,12.0,1.5,61.0
7,7,6,0,12.714285714285714,0.8571428571428571,14.55609079175885,7.0,13.0,0.875,86.0
4,4,4,0,22.25,1.0,6.437751649736401,4.0,8.0,0.8,72.0
5,6,2,1,17.6,0.4,10.75055681536833,2.5,6.5,2.0,73.0
1,9,0,0,43.0,0.0,6.238324625039508,1.0,1.0,4.5,17.0
3,4,3,0,24.0,1.0,5.545177444479562,3.0,6.0,1.0,53.0
1,9,6,1,40.0,6.0,6.238324625039508,0.5,6.5,9.0,15.0
8,5,7,1,12.125,0.875,10.986122886681098,4.0,14.5,1.1111111111111112,90.0
9,4,8,1,7.111111111111111,0.8888888888888888,9.210340371976184,4.5,16.5,0.8,57.0
9,9,7,0,8.88888888888889,0.7777777777777778,20.723265836946414,9.0,16.0,0.9,82.0
6,5,2,0,15.333333333333334,0.3333333333333333,9.729550745276565,6.0,8.0,0.7142857142857143,80.0
6,5,8,1,7.0,1.3333333333333333,9.729550745276565,3.0,13.5,1.4285714285714286,29.0
9,8,9,1,6.444444444444445,1.0,18.420680743952367,4.5,17.5,1.6,58.0
1,8,8,0,44.0,8.0,5.545177444479562,1.0,9.0,4.0,18.0
9,5,2,1,6.444444444444445,0.2222222222222222,11.51292546497023,4.5,10.5,1.0,54.0
3,9,6,1,22.666666666666668,2.0,12.476649250079015,1.5,8.5,4.5,49.0
1,9,7,0,76.0,7.0,6.238324625039508,1.0,8.0,4.5,51.0
5,9,0,0,13.0,0.0,16.125835223052494,5.0,5.0,1.5,54.0
